,Date and Time,Description,data,column0,column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20
1201,Jun 03 06:01:18,"Received: $GNGNS,003118.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*78","GNGNS,003118.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003118.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1217,Jun 03 06:01:19,"Received: $GNGNS,003119.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*79","GNGNS,003119.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003119.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1233,Jun 03 06:01:20,"Received: $GNGNS,003120.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*73","GNGNS,003120.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003120.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1249,Jun 03 06:01:21,"Received: $GNGNS,003121.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*72","GNGNS,003121.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003121.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1265,Jun 03 06:01:22,"Received: $GNGNS,003122.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*71","GNGNS,003122.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003122.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1281,Jun 03 06:01:23,"Received: $GNGNS,003123.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*70","GNGNS,003123.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003123.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1297,Jun 03 06:01:24,"Received: $GNGNS,003124.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*77","GNGNS,003124.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003124.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1313,Jun 03 06:01:25,"Received: $GNGNS,003125.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*76","GNGNS,003125.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003125.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1329,Jun 03 06:01:26,"Received: $GNGNS,003126.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*75","GNGNS,003126.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003126.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1347,Jun 03 06:01:27,"Received: $GNGNS,003127.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*74","GNGNS,003127.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003127.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1363,Jun 03 06:01:28,"Received: $GNGNS,003128.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*7B","GNGNS,003128.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003128.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1379,Jun 03 06:01:29,"Received: $GNGNS,003129.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*7A","GNGNS,003129.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003129.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1395,Jun 03 06:01:30,"Received: $GNGNS,003130.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*72","GNGNS,003130.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003130.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1411,Jun 03 06:01:31,"Received: $GNGNS,003131.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*73","GNGNS,003131.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003131.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1427,Jun 03 06:01:32,"Received: $GNGNS,003132.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*70","GNGNS,003132.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003132.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1443,Jun 03 06:01:33,"Received: $GNGNS,003133.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*71","GNGNS,003133.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003133.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1459,Jun 03 06:01:34,"Received: $GNGNS,003134.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*76","GNGNS,003134.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003134.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1475,Jun 03 06:01:35,"Received: $GNGNS,003135.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*77","GNGNS,003135.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003135.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1491,Jun 03 06:01:36,"Received: $GNGNS,003136.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*74","GNGNS,003136.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003136.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1509,Jun 03 06:01:37,"Received: $GNGNS,003137.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*75","GNGNS,003137.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003137.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1525,Jun 03 06:01:38,"Received: $GNGNS,003138.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*7A","GNGNS,003138.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003138.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1541,Jun 03 06:01:39,"Received: $GNGNS,003139.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*7B","GNGNS,003139.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003139.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1557,Jun 03 06:01:40,"Received: $GNGNS,003140.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*75","GNGNS,003140.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003140.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1573,Jun 03 06:01:41,"Received: $GNGNS,003141.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*74","GNGNS,003141.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003141.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1589,Jun 03 06:01:42,"Received: $GNGNS,003142.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*77","GNGNS,003142.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003142.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1605,Jun 03 06:01:43,"Received: $GNGNS,003143.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*76","GNGNS,003143.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003143.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1621,Jun 03 06:01:44,"Received: $GNGNS,003144.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*71","GNGNS,003144.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003144.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1637,Jun 03 06:01:45,"Received: $GNGNS,003145.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*70","GNGNS,003145.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003145.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1653,Jun 03 06:01:46,"Received: $GNGNS,003146.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*73","GNGNS,003146.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003146.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1671,Jun 03 06:01:47,"Received: $GNGNS,003147.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*72","GNGNS,003147.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003147.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1687,Jun 03 06:01:48,"Received: $GNGNS,003148.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*7D","GNGNS,003148.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003148.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1703,Jun 03 06:01:49,"Received: $GNGNS,003149.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*7C","GNGNS,003149.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003149.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1719,Jun 03 06:01:50,"Received: $GNGNS,003150.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*74","GNGNS,003150.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003150.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1735,Jun 03 06:01:51,"Received: $GNGNS,003151.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*75","GNGNS,003151.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003151.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1751,Jun 03 06:01:52,"Received: $GNGNS,003152.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*76","GNGNS,003152.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003152.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1767,Jun 03 06:01:53,"Received: $GNGNS,003153.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*77","GNGNS,003153.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003153.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1783,Jun 03 06:01:54,"Received: $GNGNS,003154.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*70","GNGNS,003154.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003154.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1799,Jun 03 06:01:55,"Received: $GNGNS,003155.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*71","GNGNS,003155.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003155.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1815,Jun 03 06:01:56,"Received: $GNGNS,003156.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*72","GNGNS,003156.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003156.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1833,Jun 03 06:01:57,"Received: $GNGNS,003157.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*73","GNGNS,003157.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003157.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1849,Jun 03 06:01:58,"Received: $GNGNS,003158.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*7C","GNGNS,003158.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003158.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1865,Jun 03 06:01:59,"Received: $GNGNS,003159.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*7D","GNGNS,003159.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003159.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1881,Jun 03 06:02:00,"Received: $GNGNS,003200.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*72","GNGNS,003200.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003200.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1897,Jun 03 06:02:01,"Received: $GNGNS,003201.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*73","GNGNS,003201.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003201.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1913,Jun 03 06:02:02,"Received: $GNGNS,003202.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*70","GNGNS,003202.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003202.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1929,Jun 03 06:02:03,"Received: $GNGNS,003203.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*71","GNGNS,003203.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003203.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1945,Jun 03 06:02:04,"Received: $GNGNS,003204.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*76","GNGNS,003204.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003204.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1961,Jun 03 06:02:05,"Received: $GNGNS,003205.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*77","GNGNS,003205.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003205.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1977,Jun 03 06:02:06,"Received: $GNGNS,003206.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*74","GNGNS,003206.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003206.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
1995,Jun 03 06:02:07,"Received: $GNGNS,003207.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*75","GNGNS,003207.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003207.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
2011,Jun 03 06:02:08,"Received: $GNGNS,003208.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*7A","GNGNS,003208.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003208.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
2027,Jun 03 06:02:09,"Received: $GNGNS,003209.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*7B","GNGNS,003209.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003209.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
2043,Jun 03 06:02:10,"Received: $GNGNS,003210.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*73","GNGNS,003210.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003210.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
2059,Jun 03 06:02:11,"Received: $GNGNS,003211.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*72","GNGNS,003211.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003211.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
2075,Jun 03 06:02:12,"Received: $GNGNS,003212.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*71","GNGNS,003212.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003212.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
2091,Jun 03 06:02:13,"Received: $GNGNS,003213.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*70","GNGNS,003213.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003213.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
2107,Jun 03 06:02:14,"Received: $GNGNS,003214.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*77","GNGNS,003214.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003214.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
2123,Jun 03 06:02:15,"Received: $GNGNS,003215.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*76","GNGNS,003215.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003215.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
2139,Jun 03 06:02:16,"Received: $GNGNS,003216.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*75","GNGNS,003216.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003216.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
2157,Jun 03 06:02:17,"Received: $GNGNS,003217.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*74","GNGNS,003217.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003217.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
2173,Jun 03 06:02:18,"Received: $GNGNS,003218.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*7B","GNGNS,003218.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003218.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
2189,Jun 03 06:02:19,"Received: $GNGNS,003219.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*7A","GNGNS,003219.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003219.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
2205,Jun 03 06:02:20,"Received: $GNGNS,003220.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*70","GNGNS,003220.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003220.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
2221,Jun 03 06:02:21,"Received: $GNGNS,003221.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*71","GNGNS,003221.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003221.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
2237,Jun 03 06:02:22,"Received: $GNGNS,003222.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*72","GNGNS,003222.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003222.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
2253,Jun 03 06:02:23,"Received: $GNGNS,003223.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*73","GNGNS,003223.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003223.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
2269,Jun 03 06:02:24,"Received: $GNGNS,003224.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*74","GNGNS,003224.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003224.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
2285,Jun 03 06:02:25,"Received: $GNGNS,003225.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*75","GNGNS,003225.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003225.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
2301,Jun 03 06:02:26,"Received: $GNGNS,003226.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*76","GNGNS,003226.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003226.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
2319,Jun 03 06:02:27,"Received: $GNGNS,003227.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*77","GNGNS,003227.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003227.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
2335,Jun 03 06:02:28,"Received: $GNGNS,003228.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*78","GNGNS,003228.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003228.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
2351,Jun 03 06:02:29,"Received: $GNGNS,003229.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*79","GNGNS,003229.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003229.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
2367,Jun 03 06:02:30,"Received: $GNGNS,003230.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*71","GNGNS,003230.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003230.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
2383,Jun 03 06:02:31,"Received: $GNGNS,003231.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V*70","GNGNS,003231.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,,,V",GNGNS,003231.000,1256.5957,N,07741.5337,E,ANA,17,0.5,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
