,Date and Time,Description,status,column0,column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20
11374,Jan 13 12:32:12,"Received: $PERDCRW,TPS1,20230113070135,2,00000000000000,+18,+18,2,+0008.910,+4346*14",Received,$PERDCRW,TPS1,20230113070135,2,00000000000000,+18,+18,2,+0008.910,+4346*14,,,,,,,,,,,
11388,Jan 13 12:32:13,"Received: $PERDCRW,TPS1,20230113070136,2,00000000000000,+18,+18,2,+0008.805,+4346*12",Received,$PERDCRW,TPS1,20230113070136,2,00000000000000,+18,+18,2,+0008.805,+4346*12,,,,,,,,,,,
11402,Jan 13 12:32:14,"Received: $PERDCRW,TPS1,20230113070137,2,00000000000000,+18,+18,2,+0008.597,+4346*15",Received,$PERDCRW,TPS1,20230113070137,2,00000000000000,+18,+18,2,+0008.597,+4346*15,,,,,,,,,,,
11416,Jan 13 12:32:15,"Received: $PERDCRW,TPS1,20230113070138,2,00000000000000,+18,+18,2,+0008.649,+4346*1A",Received,$PERDCRW,TPS1,20230113070138,2,00000000000000,+18,+18,2,+0008.649,+4346*1A,,,,,,,,,,,
11430,Jan 13 12:32:16,"Received: $PERDCRW,TPS1,20230113070139,2,00000000000000,+18,+18,2,+0008.545,+4346*14",Received,$PERDCRW,TPS1,20230113070139,2,00000000000000,+18,+18,2,+0008.545,+4346*14,,,,,,,,,,,
11444,Jan 13 12:32:17,"Received: $PERDCRW,TPS1,20230113070140,2,00000000000000,+18,+18,2,+0008.389,+4346*1C",Received,$PERDCRW,TPS1,20230113070140,2,00000000000000,+18,+18,2,+0008.389,+4346*1C,,,,,,,,,,,
11458,Jan 13 12:32:18,"Received: $PERDCRW,TPS1,20230113070141,2,00000000000000,+18,+18,2,+0008.441,+4346*1E",Received,$PERDCRW,TPS1,20230113070141,2,00000000000000,+18,+18,2,+0008.441,+4346*1E,,,,,,,,,,,
11472,Jan 13 12:32:19,"Received: $PERDCRW,TPS1,20230113070142,2,00000000000000,+18,+18,2,+0008.389,+4346*1E",Received,$PERDCRW,TPS1,20230113070142,2,00000000000000,+18,+18,2,+0008.389,+4346*1E,,,,,,,,,,,
11488,Jan 13 12:32:20,"Received: $PERDCRW,TPS1,20230113070143,2,00000000000000,+18,+18,2,+0008.389,+4346*1F",Received,$PERDCRW,TPS1,20230113070143,2,00000000000000,+18,+18,2,+0008.389,+4346*1F,,,,,,,,,,,
11502,Jan 13 12:32:21,"Received: $PERDCRW,TPS1,20230113070144,2,00000000000000,+18,+18,2,+0008.493,+4346*14",Received,$PERDCRW,TPS1,20230113070144,2,00000000000000,+18,+18,2,+0008.493,+4346*14,,,,,,,,,,,
11516,Jan 13 12:32:22,"Received: $PERDCRW,TPS1,20230113070145,2,00000000000000,+18,+18,2,+0008.284,+4346*15",Received,$PERDCRW,TPS1,20230113070145,2,00000000000000,+18,+18,2,+0008.284,+4346*15,,,,,,,,,,,
11530,Jan 13 12:32:23,"Received: $PERDCRW,TPS1,20230113070146,2,00000000000000,+18,+18,2,+0008.232,+4346*1B",Received,$PERDCRW,TPS1,20230113070146,2,00000000000000,+18,+18,2,+0008.232,+4346*1B,,,,,,,,,,,
11544,Jan 13 12:32:24,"Received: $PERDCRW,TPS1,20230113070147,2,00000000000000,+18,+18,2,+0008.389,+4346*1B",Received,$PERDCRW,TPS1,20230113070147,2,00000000000000,+18,+18,2,+0008.389,+4346*1B,,,,,,,,,,,
11558,Jan 13 12:32:25,"Received: $PERDCRW,TPS1,20230113070148,2,00000000000000,+18,+18,2,+0007.972,+4346*15",Received,$PERDCRW,TPS1,20230113070148,2,00000000000000,+18,+18,2,+0007.972,+4346*15,,,,,,,,,,,
11572,Jan 13 12:32:26,"Received: $PERDCRW,TPS1,20230113070149,2,00000000000000,+18,+18,2,+0007.555,+4346*1D",Received,$PERDCRW,TPS1,20230113070149,2,00000000000000,+18,+18,2,+0007.555,+4346*1D,,,,,,,,,,,
11586,Jan 13 12:32:27,"Received: $PERDCRW,TPS1,20230113070150,2,00000000000000,+18,+18,2,+0008.128,+4346*14",Received,$PERDCRW,TPS1,20230113070150,2,00000000000000,+18,+18,2,+0008.128,+4346*14,,,,,,,,,,,
11600,Jan 13 12:32:28,"Received: $PERDCRW,TPS1,20230113070151,2,00000000000000,+18,+18,2,+0008.545,+4346*1A",Received,$PERDCRW,TPS1,20230113070151,2,00000000000000,+18,+18,2,+0008.545,+4346*1A,,,,,,,,,,,
11614,Jan 13 12:32:29,"Received: $PERDCRW,TPS1,20230113070152,2,00000000000000,+18,+18,2,+0008.649,+4346*16",Received,$PERDCRW,TPS1,20230113070152,2,00000000000000,+18,+18,2,+0008.649,+4346*16,,,,,,,,,,,
11630,Jan 13 12:32:30,"Received: $PERDCRW,TPS1,20230113070153,2,00000000000000,+18,+18,2,+0008.232,+4346*1F",Received,$PERDCRW,TPS1,20230113070153,2,00000000000000,+18,+18,2,+0008.232,+4346*1F,,,,,,,,,,,
11644,Jan 13 12:32:31,"Received: $PERDCRW,TPS1,20230113070154,2,00000000000000,+18,+18,2,+0009.795,+4346*11",Received,$PERDCRW,TPS1,20230113070154,2,00000000000000,+18,+18,2,+0009.795,+4346*11,,,,,,,,,,,
11658,Jan 13 12:32:32,"Received: $PERDCRW,TPS1,20230113070155,2,00000000000000,+18,+18,2,+0007.972,+4346*19",Received,$PERDCRW,TPS1,20230113070155,2,00000000000000,+18,+18,2,+0007.972,+4346*19,,,,,,,,,,,
11672,Jan 13 12:32:33,"Received: $PERDCRW,TPS1,20230113070156,2,00000000000000,+18,+18,2,+0007.347,+4346*16",Received,$PERDCRW,TPS1,20230113070156,2,00000000000000,+18,+18,2,+0007.347,+4346*16,,,,,,,,,,,
11686,Jan 13 12:32:34,"Received: $PERDCRW,TPS1,20230113070157,2,00000000000000,+18,+18,2,+0007.242,+4347*12",Received,$PERDCRW,TPS1,20230113070157,2,00000000000000,+18,+18,2,+0007.242,+4347*12,,,,,,,,,,,
11700,Jan 13 12:32:35,"Received: $PERDCRW,TPS1,20230113070158,2,00000000000000,+18,+18,2,+0007.138,+4347*13",Received,$PERDCRW,TPS1,20230113070158,2,00000000000000,+18,+18,2,+0007.138,+4347*13,,,,,,,,,,,
11714,Jan 13 12:32:36,"Received: $PERDCRW,TPS1,20230113070159,2,00000000000000,+18,+18,2,+0008.441,+4347*16",Received,$PERDCRW,TPS1,20230113070159,2,00000000000000,+18,+18,2,+0008.441,+4347*16,,,,,,,,,,,
11728,Jan 13 12:32:37,"Received: $PERDCRW,TPS1,20230113070200,2,00000000000000,+18,+18,2,+0008.076,+4347*19",Received,$PERDCRW,TPS1,20230113070200,2,00000000000000,+18,+18,2,+0008.076,+4347*19,,,,,,,,,,,
11742,Jan 13 12:32:38,"Received: $PERDCRW,TPS1,20230113070201,2,00000000000000,+18,+18,2,+0006.878,+4347*10",Received,$PERDCRW,TPS1,20230113070201,2,00000000000000,+18,+18,2,+0006.878,+4347*10,,,,,,,,,,,
11756,Jan 13 12:32:39,"Received: $PERDCRW,TPS1,20230113070202,2,00000000000000,+18,+18,2,+0007.347,+4347*15",Received,$PERDCRW,TPS1,20230113070202,2,00000000000000,+18,+18,2,+0007.347,+4347*15,,,,,,,,,,,
11772,Jan 13 12:32:40,"Received: $PERDCRW,TPS1,20230113070203,2,00000000000000,+18,+18,2,+0008.493,+4347*15",Received,$PERDCRW,TPS1,20230113070203,2,00000000000000,+18,+18,2,+0008.493,+4347*15,,,,,,,,,,,
11786,Jan 13 12:32:41,"Received: $PERDCRW,TPS1,20230113070204,2,00000000000000,+18,+18,2,+0009.691,+4347*13",Received,$PERDCRW,TPS1,20230113070204,2,00000000000000,+18,+18,2,+0009.691,+4347*13,,,,,,,,,,,
11800,Jan 13 12:32:42,"Received: $PERDCRW,TPS1,20230113070205,2,00000000000000,+18,+18,2,+0008.858,+4347*18",Received,$PERDCRW,TPS1,20230113070205,2,00000000000000,+18,+18,2,+0008.858,+4347*18,,,,,,,,,,,
11814,Jan 13 12:32:43,"Received: $PERDCRW,TPS1,20230113070206,2,00000000000000,+18,+18,2,+0009.118,+4346*16",Received,$PERDCRW,TPS1,20230113070206,2,00000000000000,+18,+18,2,+0009.118,+4346*16,,,,,,,,,,,
11828,Jan 13 12:32:44,"Received: $PERDCRW,TPS1,20230113070207,2,00000000000000,+18,+18,2,+0009.587,+4347*14",Received,$PERDCRW,TPS1,20230113070207,2,00000000000000,+18,+18,2,+0009.587,+4347*14,,,,,,,,,,,
11842,Jan 13 12:32:45,"Received: $PERDCRW,TPS1,20230113070208,2,00000000000000,+18,+18,2,+0009.535,+4347*12",Received,$PERDCRW,TPS1,20230113070208,2,00000000000000,+18,+18,2,+0009.535,+4347*12,,,,,,,,,,,
11856,Jan 13 12:32:46,"Received: $PERDCRW,TPS1,20230113070209,2,00000000000000,+18,+18,2,+0009.326,+4347*17",Received,$PERDCRW,TPS1,20230113070209,2,00000000000000,+18,+18,2,+0009.326,+4347*17,,,,,,,,,,,
11870,Jan 13 12:32:47,"Received: $PERDCRW,TPS1,20230113070210,2,00000000000000,+18,+18,2,+0009.431,+4346*1F",Received,$PERDCRW,TPS1,20230113070210,2,00000000000000,+18,+18,2,+0009.431,+4346*1F,,,,,,,,,,,
11884,Jan 13 12:32:48,"Received: $PERDCRW,TPS1,20230113070211,2,00000000000000,+18,+18,2,+0009.274,+4346*19",Received,$PERDCRW,TPS1,20230113070211,2,00000000000000,+18,+18,2,+0009.274,+4346*19,,,,,,,,,,,
11898,Jan 13 12:32:49,"Received: $PERDCRW,TPS1,20230113070212,2,00000000000000,+18,+18,2,+0008.962,+4346*17",Received,$PERDCRW,TPS1,20230113070212,2,00000000000000,+18,+18,2,+0008.962,+4346*17,,,,,,,,,,,
11914,Jan 13 12:32:50,"Received: $PERDCRW,TPS1,20230113070213,2,00000000000000,+18,+18,2,+0009.431,+4346*1C",Received,$PERDCRW,TPS1,20230113070213,2,00000000000000,+18,+18,2,+0009.431,+4346*1C,,,,,,,,,,,
11928,Jan 13 12:32:51,"Received: $PERDCRW,TPS1,20230113070214,2,00000000000000,+18,+18,2,+0009.118,+4346*15",Received,$PERDCRW,TPS1,20230113070214,2,00000000000000,+18,+18,2,+0009.118,+4346*15,,,,,,,,,,,
11942,Jan 13 12:32:52,"Received: $PERDCRW,TPS1,20230113070215,2,00000000000000,+18,+18,2,+0009.170,+4346*1A",Received,$PERDCRW,TPS1,20230113070215,2,00000000000000,+18,+18,2,+0009.170,+4346*1A,,,,,,,,,,,
11956,Jan 13 12:32:53,"Received: $PERDCRW,TPS1,20230113070216,2,00000000000000,+18,+18,2,+0008.701,+4346*18",Received,$PERDCRW,TPS1,20230113070216,2,00000000000000,+18,+18,2,+0008.701,+4346*18,,,,,,,,,,,
11970,Jan 13 12:32:54,"Received: $PERDCRW,TPS1,20230113070217,2,00000000000000,+18,+18,2,+0008.701,+4346*19",Received,$PERDCRW,TPS1,20230113070217,2,00000000000000,+18,+18,2,+0008.701,+4346*19,,,,,,,,,,,
11984,Jan 13 12:32:55,"Received: $PERDCRW,TPS1,20230113070218,2,00000000000000,+18,+18,2,+0008.805,+4346*1D",Received,$PERDCRW,TPS1,20230113070218,2,00000000000000,+18,+18,2,+0008.805,+4346*1D,,,,,,,,,,,
11998,Jan 13 12:32:56,"Received: $PERDCRW,TPS1,20230113070219,2,00000000000000,+18,+18,2,+0009.431,+4346*16",Received,$PERDCRW,TPS1,20230113070219,2,00000000000000,+18,+18,2,+0009.431,+4346*16,,,,,,,,,,,
12012,Jan 13 12:32:57,"Received: $PERDCRW,TPS1,20230113070220,2,00000000000000,+18,+18,2,+0009.326,+4346*1D",Received,$PERDCRW,TPS1,20230113070220,2,00000000000000,+18,+18,2,+0009.326,+4346*1D,,,,,,,,,,,
12026,Jan 13 12:32:58,"Received: $PERDCRW,TPS1,20230113070221,2,00000000000000,+18,+18,2,+0009.795,+4346*10",Received,$PERDCRW,TPS1,20230113070221,2,00000000000000,+18,+18,2,+0009.795,+4346*10,,,,,,,,,,,
12040,Jan 13 12:32:59,"Received: $PERDCRW,TPS1,20230113070222,2,00000000000000,+18,+18,2,+0009.847,+4346*13",Received,$PERDCRW,TPS1,20230113070222,2,00000000000000,+18,+18,2,+0009.847,+4346*13,,,,,,,,,,,
12056,Jan 13 12:33:00,"Received: $PERDCRW,TPS1,20230113070223,2,00000000000000,+18,+18,2,+0010.160,+4346*16",Received,$PERDCRW,TPS1,20230113070223,2,00000000000000,+18,+18,2,+0010.160,+4346*16,,,,,,,,,,,
12070,Jan 13 12:33:01,"Received: $PERDCRW,TPS1,20230113070224,2,00000000000000,+18,+18,2,+0011.411,+4346*13",Received,$PERDCRW,TPS1,20230113070224,2,00000000000000,+18,+18,2,+0011.411,+4346*13,,,,,,,,,,,
12084,Jan 13 12:33:02,"Received: $PERDCRW,TPS1,20230113070225,2,00000000000000,+18,+18,2,+0009.691,+4346*11",Received,$PERDCRW,TPS1,20230113070225,2,00000000000000,+18,+18,2,+0009.691,+4346*11,,,,,,,,,,,
12098,Jan 13 12:33:03,"Received: $PERDCRW,TPS1,20230113070226,2,00000000000000,+18,+18,2,+0010.108,+4346*1D",Received,$PERDCRW,TPS1,20230113070226,2,00000000000000,+18,+18,2,+0010.108,+4346*1D,,,,,,,,,,,
12112,Jan 13 12:33:04,"Received: $PERDCRW,TPS1,20230113070227,2,00000000000000,+18,+18,2,+0008.753,+4345*1E",Received,$PERDCRW,TPS1,20230113070227,2,00000000000000,+18,+18,2,+0008.753,+4345*1E,,,,,,,,,,,
12126,Jan 13 12:33:05,"Received: $PERDCRW,TPS1,20230113070228,2,00000000000000,+18,+18,2,+0008.805,+4345*1D",Received,$PERDCRW,TPS1,20230113070228,2,00000000000000,+18,+18,2,+0008.805,+4345*1D,,,,,,,,,,,
12140,Jan 13 12:33:06,"Received: $PERDCRW,TPS1,20230113070229,2,00000000000000,+18,+18,2,+0008.493,+4345*1F",Received,$PERDCRW,TPS1,20230113070229,2,00000000000000,+18,+18,2,+0008.493,+4345*1F,,,,,,,,,,,
12154,Jan 13 12:33:07,"Received: $PERDCRW,TPS1,20230113070230,2,00000000000000,+18,+18,2,+0008.493,+4345*17",Received,$PERDCRW,TPS1,20230113070230,2,00000000000000,+18,+18,2,+0008.493,+4345*17,,,,,,,,,,,
12168,Jan 13 12:33:08,"Received: $PERDCRW,TPS1,20230113070231,2,00000000000000,+18,+18,2,+0008.076,+4345*19",Received,$PERDCRW,TPS1,20230113070231,2,00000000000000,+18,+18,2,+0008.076,+4345*19,,,,,,,,,,,
12182,Jan 13 12:33:09,"Received: $PERDCRW,TPS1,20230113070232,2,00000000000000,+18,+18,2,+0007.816,+4345*1B",Received,$PERDCRW,TPS1,20230113070232,2,00000000000000,+18,+18,2,+0007.816,+4345*1B,,,,,,,,,,,
12198,Jan 13 12:33:10,"Received: $PERDCRW,TPS1,20230113070233,2,00000000000000,+18,+18,2,+0007.347,+4345*15",Received,$PERDCRW,TPS1,20230113070233,2,00000000000000,+18,+18,2,+0007.347,+4345*15,,,,,,,,,,,
12212,Jan 13 12:33:11,"Received: $PERDCRW,TPS1,20230113070234,2,00000000000000,+18,+18,2,+0007.659,+4345*18",Received,$PERDCRW,TPS1,20230113070234,2,00000000000000,+18,+18,2,+0007.659,+4345*18,,,,,,,,,,,
12226,Jan 13 12:33:12,"Received: $PERDCRW,TPS1,20230113070235,2,00000000000000,+18,+18,2,+0007.555,+4346*15",Received,$PERDCRW,TPS1,20230113070235,2,00000000000000,+18,+18,2,+0007.555,+4346*15,,,,,,,,,,,
12240,Jan 13 12:33:13,"Received: $PERDCRW,TPS1,20230113070236,2,00000000000000,+18,+18,2,+0008.545,+4346*18",Received,$PERDCRW,TPS1,20230113070236,2,00000000000000,+18,+18,2,+0008.545,+4346*18,,,,,,,,,,,
12254,Jan 13 12:33:14,"Received: $PERDCRW,TPS1,20230113070237,2,00000000000000,+18,+18,2,+0008.389,+4346*1F",Received,$PERDCRW,TPS1,20230113070237,2,00000000000000,+18,+18,2,+0008.389,+4346*1F,,,,,,,,,,,
12268,Jan 13 12:33:15,"Received: $PERDCRW,TPS1,20230113070238,2,00000000000000,+18,+18,2,+0008.076,+4346*13",Received,$PERDCRW,TPS1,20230113070238,2,00000000000000,+18,+18,2,+0008.076,+4346*13,,,,,,,,,,,
12282,Jan 13 12:33:16,"Received: $PERDCRW,TPS1,20230113070239,2,00000000000000,+18,+18,2,+0008.232,+4346*10",Received,$PERDCRW,TPS1,20230113070239,2,00000000000000,+18,+18,2,+0008.232,+4346*10,,,,,,,,,,,
12296,Jan 13 12:33:17,"Received: $PERDCRW,TPS1,20230113070240,2,00000000000000,+18,+18,2,+0007.763,+4346*10",Received,$PERDCRW,TPS1,20230113070240,2,00000000000000,+18,+18,2,+0007.763,+4346*10,,,,,,,,,,,
12310,Jan 13 12:33:18,"Received: $PERDCRW,TPS1,20230113070241,2,00000000000000,+18,+18,2,+0008.232,+4346*1F",Received,$PERDCRW,TPS1,20230113070241,2,00000000000000,+18,+18,2,+0008.232,+4346*1F,,,,,,,,,,,
12324,Jan 13 12:33:19,"Received: $PERDCRW,TPS1,20230113070242,2,00000000000000,+18,+18,2,+0007.555,+4346*15",Received,$PERDCRW,TPS1,20230113070242,2,00000000000000,+18,+18,2,+0007.555,+4346*15,,,,,,,,,,,
12340,Jan 13 12:33:20,"Received: $PERDCRW,TPS1,20230113070243,2,00000000000000,+18,+18,2,+0007.868,+4346*17",Received,$PERDCRW,TPS1,20230113070243,2,00000000000000,+18,+18,2,+0007.868,+4346*17,,,,,,,,,,,
12354,Jan 13 12:33:21,"Received: $PERDCRW,TPS1,20230113070244,2,00000000000000,+18,+18,2,+0007.607,+4346*17",Received,$PERDCRW,TPS1,20230113070244,2,00000000000000,+18,+18,2,+0007.607,+4346*17,,,,,,,,,,,
12368,Jan 13 12:33:22,"Received: $PERDCRW,TPS1,20230113070245,2,00000000000000,+18,+18,2,+0008.024,+4346*1E",Received,$PERDCRW,TPS1,20230113070245,2,00000000000000,+18,+18,2,+0008.024,+4346*1E,,,,,,,,,,,
12382,Jan 13 12:33:23,"Received: $PERDCRW,TPS1,20230113070246,2,00000000000000,+18,+18,2,+0008.284,+4345*16",Received,$PERDCRW,TPS1,20230113070246,2,00000000000000,+18,+18,2,+0008.284,+4345*16,,,,,,,,,,,
12396,Jan 13 12:33:24,"Received: $PERDCRW,TPS1,20230113070247,2,00000000000000,+18,+18,2,+0008.753,+4345*18",Received,$PERDCRW,TPS1,20230113070247,2,00000000000000,+18,+18,2,+0008.753,+4345*18,,,,,,,,,,,
12410,Jan 13 12:33:25,"Received: $PERDCRW,TPS1,20230113070248,2,00000000000000,+18,+18,2,+0008.180,+4345*1F",Received,$PERDCRW,TPS1,20230113070248,2,00000000000000,+18,+18,2,+0008.180,+4345*1F,,,,,,,,,,,
12424,Jan 13 12:33:26,"Received: $PERDCRW,TPS1,20230113070249,2,00000000000000,+18,+18,2,+0007.138,+4345*12",Received,$PERDCRW,TPS1,20230113070249,2,00000000000000,+18,+18,2,+0007.138,+4345*12,,,,,,,,,,,
12438,Jan 13 12:33:27,"Received: $PERDCRW,TPS1,20230113070250,2,00000000000000,+18,+18,2,+0007.972,+4345*1C",Received,$PERDCRW,TPS1,20230113070250,2,00000000000000,+18,+18,2,+0007.972,+4345*1C,,,,,,,,,,,
12452,Jan 13 12:33:28,"Received: $PERDCRW,TPS1,20230113070251,2,00000000000000,+18,+18,2,+0008.805,+4345*13",Received,$PERDCRW,TPS1,20230113070251,2,00000000000000,+18,+18,2,+0008.805,+4345*13,,,,,,,,,,,
12466,Jan 13 12:33:29,"Received: $PERDCRW,TPS1,20230113070252,2,00000000000000,+18,+18,2,+0009.170,+4345*1A",Received,$PERDCRW,TPS1,20230113070252,2,00000000000000,+18,+18,2,+0009.170,+4345*1A,,,,,,,,,,,
12482,Jan 13 12:33:30,"Received: $PERDCRW,TPS1,20230113070253,2,00000000000000,+18,+18,2,+0008.858,+4345*19",Received,$PERDCRW,TPS1,20230113070253,2,00000000000000,+18,+18,2,+0008.858,+4345*19,,,,,,,,,,,
12496,Jan 13 12:33:31,"Received: $PERDCRW,TPS1,20230113070254,2,00000000000000,+18,+18,2,+0008.545,+4345*1F",Received,$PERDCRW,TPS1,20230113070254,2,00000000000000,+18,+18,2,+0008.545,+4345*1F,,,,,,,,,,,
12510,Jan 13 12:33:32,"Received: $PERDCRW,TPS1,20230113070255,2,00000000000000,+18,+18,2,+0007.816,+4344*1B",Received,$PERDCRW,TPS1,20230113070255,2,00000000000000,+18,+18,2,+0007.816,+4344*1B,,,,,,,,,,,
12524,Jan 13 12:33:33,"Received: $PERDCRW,TPS1,20230113070256,2,00000000000000,+18,+18,2,+0006.721,+4344*12",Received,$PERDCRW,TPS1,20230113070256,2,00000000000000,+18,+18,2,+0006.721,+4344*12,,,,,,,,,,,
12538,Jan 13 12:33:34,"Received: $PERDCRW,TPS1,20230113070257,2,00000000000000,+18,+18,2,+0007.242,+4344*12",Received,$PERDCRW,TPS1,20230113070257,2,00000000000000,+18,+18,2,+0007.242,+4344*12,,,,,,,,,,,
12552,Jan 13 12:33:35,"Received: $PERDCRW,TPS1,20230113070258,2,00000000000000,+18,+18,2,+0007.972,+4345*14",Received,$PERDCRW,TPS1,20230113070258,2,00000000000000,+18,+18,2,+0007.972,+4345*14,,,,,,,,,,,
12566,Jan 13 12:33:36,"Received: $PERDCRW,TPS1,20230113070259,2,00000000000000,+18,+18,2,+0007.868,+4345*1F",Received,$PERDCRW,TPS1,20230113070259,2,00000000000000,+18,+18,2,+0007.868,+4345*1F,,,,,,,,,,,
